filename cpuseconds wallseconds overhead
dsgdb9nsd_002064 147.52 178.46 1.20973
dsgdb9nsd_000485 39.8 41.34 1.03869
dsgdb9nsd_001428 351.9 434.99 1.23612
dsgdb9nsd_003129 187.73 214.06 1.14025
dsgdb9nsd_002053 235.65 272.12 1.15476
dsgdb9nsd_002316 230.0 289.04 1.2567
dsgdb9nsd_001045 228.58 245.02 1.07192
dsgdb9nsd_001074 124.21 136.28 1.09717
dsgdb9nsd_002928 279.06 358.72 1.28546
dsgdb9nsd_003373 250.11 314.39 1.25701
dsgdb9nsd_000499 64.61 72.17 1.11701
dsgdb9nsd_001593 315.89 366.08 1.15888
dsgdb9nsd_003083 296.21 361.22 1.21947
dsgdb9nsd_001767 137.57 156.3 1.13615
dsgdb9nsd_003403 266.28 295.53 1.10985
dsgdb9nsd_004304 169.95 218.63 1.28644
dsgdb9nsd_001232 157.83 194.81 1.2343
dsgdb9nsd_003452 216.07 265.06 1.22673
dsgdb9nsd_004586 286.73 340.72 1.1883
dsgdb9nsd_004576 409.05 464.22 1.13487
dsgdb9nsd_001655 280.85 313.41 1.11593
dsgdb9nsd_000309 168.8 199.48 1.18175
dsgdb9nsd_004248 137.64 174.2 1.26562
dsgdb9nsd_001042 252.54 268.43 1.06292
dsgdb9nsd_001782 237.5 300.03 1.26328
dsgdb9nsd_003544 121.23 142.85 1.17834
dsgdb9nsd_003775 89.99 108.18 1.20213
dsgdb9nsd_001180 188.19 234.46 1.24587
dsgdb9nsd_001903 194.72 237.18 1.21806
dsgdb9nsd_001543 210.93 250.94 1.18968
dsgdb9nsd_004405 421.23 508.52 1.20723
dsgdb9nsd_003694 257.03 320.67 1.2476
dsgdb9nsd_002338 374.61 452.13 1.20694
dsgdb9nsd_001904 157.04 192.03 1.22281
dsgdb9nsd_002935 258.34 305.82 1.18379
dsgdb9nsd_003662 370.22 458.42 1.23824
dsgdb9nsd_003166 190.55 209.38 1.09882
dsgdb9nsd_003460 155.22 195.15 1.25725
dsgdb9nsd_002300 185.73 226.43 1.21914
dsgdb9nsd_000028 28.97 29.58 1.02106
dsgdb9nsd_003735 140.48 175.36 1.24829
dsgdb9nsd_004186 202.82 260.02 1.28202
dsgdb9nsd_001585 93.46 108.88 1.16499
dsgdb9nsd_003187 186.34 214.29 1.14999
dsgdb9nsd_001003 127.66 138.46 1.0846
dsgdb9nsd_000332 70.21 85.49 1.21763
dsgdb9nsd_000383 169.32 194.13 1.14653
dsgdb9nsd_004609 205.45 251.92 1.22619
dsgdb9nsd_004200 212.38 253.41 1.19319
dsgdb9nsd_003164 180.12 195.89 1.08755
dsgdb9nsd_004511 227.24 291.61 1.28327
dsgdb9nsd_003059 322.11 399.92 1.24156
dsgdb9nsd_000181 100.62 109.88 1.09203
dsgdb9nsd_002588 216.65 237.42 1.09587
dsgdb9nsd_001271 180.01 205.92 1.14394
dsgdb9nsd_000703 117.76 121.14 1.0287
dsgdb9nsd_001678 621.35 751.72 1.20982
dsgdb9nsd_003143 138.6 170.9 1.23304
dsgdb9nsd_003874 263.74 298.19 1.13062
dsgdb9nsd_002593 249.31 276.4 1.10866
dsgdb9nsd_002202 352.82 429.24 1.2166
dsgdb9nsd_000474 96.63 107.65 1.11404
dsgdb9nsd_003323 290.14 345.62 1.19122
dsgdb9nsd_001272 420.2 498.24 1.18572
dsgdb9nsd_001449 513.43 632.52 1.23195
dsgdb9nsd_002285 141.67 171.69 1.2119
dsgdb9nsd_002365 183.75 215.22 1.17127
dsgdb9nsd_003145 199.1 245.72 1.23415
dsgdb9nsd_003194 172.48 197.05 1.14245
dsgdb9nsd_003368 166.41 200.25 1.20335
dsgdb9nsd_000633 119.57 144.46 1.20816
dsgdb9nsd_001577 289.12 366.61 1.26802
dsgdb9nsd_002088 146.82 172.51 1.17498
dsgdb9nsd_003034 159.67 189.52 1.18695
dsgdb9nsd_003666 121.76 146.81 1.20573
dsgdb9nsd_002350 171.59 190.94 1.11277
dsgdb9nsd_003582 173.71 202.78 1.16735
dsgdb9nsd_002913 213.36 264.62 1.24025
dsgdb9nsd_000704 140.77 152.97 1.08667
dsgdb9nsd_002469 262.67 311.54 1.18605
dsgdb9nsd_000176 57.3 70.89 1.23717
dsgdb9nsd_001168 316.25 374.86 1.18533
dsgdb9nsd_000726 94.14 104.91 1.1144
dsgdb9nsd_001360 495.06 572.83 1.15709
dsgdb9nsd_001689 286.77 331.66 1.15654
dsgdb9nsd_003389 182.45 221.46 1.21381
dsgdb9nsd_001138 204.89 239.88 1.17077
dsgdb9nsd_004333 148.51 191.11 1.28685
dsgdb9nsd_000689 144.56 170.39 1.17868
dsgdb9nsd_004112 241.9 306.55 1.26726
dsgdb9nsd_000381 156.4 183.4 1.17263
dsgdb9nsd_003173 186.69 202.73 1.08592
dsgdb9nsd_003409 245.28 289.95 1.18212
dsgdb9nsd_000166 45.19 55.87 1.23634
dsgdb9nsd_004587 267.1 333.54 1.24875
dsgdb9nsd_001712 369.95 456.6 1.23422
dsgdb9nsd_003519 186.51 213.6 1.14525
dsgdb9nsd_003556 312.54 365.67 1.16999
dsgdb9nsd_001268 238.91 280.33 1.17337
dsgdb9nsd_000850 566.82 704.35 1.24263
dsgdb9nsd_000191 80.69 88.05 1.09121
dsgdb9nsd_002967 174.8 203.07 1.16173
dsgdb9nsd_002936 180.39 218.39 1.21065
dsgdb9nsd_003742 122.81 150.05 1.22181
dsgdb9nsd_001626 192.16 246.74 1.28403
dsgdb9nsd_000589 118.67 140.11 1.18067
dsgdb9nsd_001353 182.97 220.69 1.20615
dsgdb9nsd_002129 122.2 149.31 1.22185
dsgdb9nsd_000174 54.51 63.73 1.16914
dsgdb9nsd_002140 141.06 168.12 1.19183
dsgdb9nsd_002963 204.16 229.51 1.12417
dsgdb9nsd_002632 207.67 228.34 1.09953
dsgdb9nsd_000413 125.75 156.68 1.24596
dsgdb9nsd_000597 96.77 122.17 1.26248
dsgdb9nsd_003381 370.15 441.16 1.19184
dsgdb9nsd_000193 314.17 344.94 1.09794
dsgdb9nsd_002380 309.13 385.61 1.2474
dsgdb9nsd_002623 145.47 151.81 1.04358
dsgdb9nsd_001687 324.32 400.88 1.23606
dsgdb9nsd_000743 83.55 94.53 1.13142
dsgdb9nsd_001096 397.76 499.72 1.25634
dsgdb9nsd_003408 454.16 519.76 1.14444
dsgdb9nsd_002659 109.14 133.76 1.22558
dsgdb9nsd_000038 52.67 54.3 1.03095
dsgdb9nsd_004245 123.44 144.14 1.16769
dsgdb9nsd_002027 417.4 479.25 1.14818
dsgdb9nsd_001709 191.28 221.07 1.15574
dsgdb9nsd_000003 4.23 4.44 1.04965
dsgdb9nsd_001790 526.55 612.72 1.16365
dsgdb9nsd_002179 474.6 549.84 1.15853
dsgdb9nsd_003480 148.54 186.0 1.25219
dsgdb9nsd_003601 180.75 204.02 1.12874
dsgdb9nsd_003833 102.21 112.71 1.10273
dsgdb9nsd_001333 426.96 495.38 1.16025
dsgdb9nsd_001288 570.09 662.52 1.16213
dsgdb9nsd_002893 184.12 198.02 1.07549
dsgdb9nsd_001302 183.7 211.62 1.15199
dsgdb9nsd_003429 138.71 157.65 1.13654
dsgdb9nsd_001858 288.23 355.96 1.23499
dsgdb9nsd_002636 291.74 332.86 1.14095
dsgdb9nsd_002128 136.01 167.42 1.23094
dsgdb9nsd_000264 111.52 132.21 1.18553
dsgdb9nsd_001926 187.69 222.95 1.18786
dsgdb9nsd_003413 106.17 111.37 1.04898
dsgdb9nsd_003440 200.27 239.71 1.19693
dsgdb9nsd_003920 95.93 122.02 1.27197
dsgdb9nsd_004395 137.66 169.15 1.22875
dsgdb9nsd_001310 213.57 270.49 1.26652
dsgdb9nsd_003438 193.4 225.7 1.16701
dsgdb9nsd_004170 212.66 266.94 1.25524
dsgdb9nsd_002550 350.88 397.51 1.13289
dsgdb9nsd_000745 79.3 91.01 1.14767
dsgdb9nsd_000861 151.93 182.17 1.19904
dsgdb9nsd_000403 123.05 135.51 1.10126
dsgdb9nsd_001731 214.85 267.38 1.2445
dsgdb9nsd_003286 175.93 226.09 1.28511
dsgdb9nsd_003482 122.29 157.33 1.28653
dsgdb9nsd_004458 168.27 206.17 1.22523
dsgdb9nsd_003126 138.73 178.73 1.28833
dsgdb9nsd_000268 549.2 707.97 1.28909
dsgdb9nsd_001078 126.04 134.14 1.06427
dsgdb9nsd_000144 61.27 67.01 1.09368
dsgdb9nsd_003309 363.98 431.55 1.18564
dsgdb9nsd_001418 208.85 260.11 1.24544
dsgdb9nsd_003562 176.19 207.21 1.17606
dsgdb9nsd_002082 354.42 407.16 1.14881
dsgdb9nsd_000560 108.82 130.2 1.19647
dsgdb9nsd_002242 237.23 307.36 1.29562
dsgdb9nsd_004317 388.67 495.18 1.27404
dsgdb9nsd_003417 142.43 161.85 1.13635
dsgdb9nsd_000992 200.64 234.29 1.16771
dsgdb9nsd_000225 249.99 302.5 1.21005
dsgdb9nsd_001979 315.16 383.88 1.21805
dsgdb9nsd_000037 49.62 51.11 1.03003
dsgdb9nsd_000579 109.39 116.88 1.06847
dsgdb9nsd_002945 257.31 295.5 1.14842
dsgdb9nsd_002456 239.26 305.83 1.27823
dsgdb9nsd_001757 262.82 290.91 1.10688
dsgdb9nsd_001207 123.38 157.64 1.27768
dsgdb9nsd_000242 75.83 86.64 1.14256
dsgdb9nsd_002016 188.75 242.7 1.28583
dsgdb9nsd_004465 203.35 238.98 1.17522
dsgdb9nsd_002171 222.7 279.05 1.25303
dsgdb9nsd_000195 102.65 106.09 1.03351
dsgdb9nsd_001372 106.45 129.0 1.21184
dsgdb9nsd_000189 75.25 86.88 1.15455
dsgdb9nsd_002038 251.77 284.44 1.12976
dsgdb9nsd_002558 140.06 171.23 1.22255
dsgdb9nsd_002422 167.89 175.52 1.04545
dsgdb9nsd_000875 270.18 344.8 1.27619
dsgdb9nsd_001334 377.48 416.43 1.10318
dsgdb9nsd_000196 157.96 170.02 1.07635
dsgdb9nsd_004950 133.12 166.01 1.24707
dsgdb9nsd_000310 204.86 229.9 1.12223
dsgdb9nsd_003415 189.3 227.22 1.20032
dsgdb9nsd_004322 153.02 184.74 1.20729
dsgdb9nsd_000369 173.35 210.91 1.21667
dsgdb9nsd_002418 170.34 198.79 1.16702
dsgdb9nsd_002403 151.31 180.53 1.19311
dsgdb9nsd_001137 260.99 304.58 1.16702
dsgdb9nsd_001962 152.07 189.04 1.24311
dsgdb9nsd_002330 278.32 347.91 1.25004
dsgdb9nsd_000979 576.92 639.8 1.10899
dsgdb9nsd_003209 261.61 315.46 1.20584
dsgdb9nsd_002267 193.42 229.73 1.18773
dsgdb9nsd_003458 166.87 203.83 1.22149
dsgdb9nsd_001397 178.76 205.17 1.14774
dsgdb9nsd_001318 195.81 245.45 1.25351
dsgdb9nsd_003864 298.89 380.43 1.27281
dsgdb9nsd_002569 121.22 132.02 1.08909
dsgdb9nsd_002865 395.57 428.78 1.08395
dsgdb9nsd_002816 121.78 127.01 1.04295
dsgdb9nsd_002120 188.79 225.71 1.19556
dsgdb9nsd_002099 182.26 210.7 1.15604
dsgdb9nsd_000705 145.5 161.6 1.11065
dsgdb9nsd_003960 216.49 258.4 1.19359
dsgdb9nsd_003579 282.01 331.46 1.17535
dsgdb9nsd_003304 111.77 114.39 1.02344
dsgdb9nsd_004198 177.38 226.97 1.27957
dsgdb9nsd_001540 315.41 391.08 1.23991
dsgdb9nsd_000436 81.38 100.9 1.23986
dsgdb9nsd_001296 213.57 245.04 1.14735
dsgdb9nsd_002377 417.06 487.75 1.1695
dsgdb9nsd_003142 144.43 185.11 1.28166
dsgdb9nsd_001749 232.23 269.58 1.16083
dsgdb9nsd_001912 287.9 366.98 1.27468
dsgdb9nsd_000906 85.12 103.87 1.22028
dsgdb9nsd_000493 76.47 84.08 1.09952
dsgdb9nsd_003004 136.73 167.88 1.22782
dsgdb9nsd_003684 220.41 280.74 1.27372
dsgdb9nsd_003595 184.49 218.97 1.18689
dsgdb9nsd_000999 136.18 157.24 1.15465
dsgdb9nsd_001976 211.46 245.59 1.1614
dsgdb9nsd_002449 270.69 332.45 1.22816
dsgdb9nsd_002363 180.73 211.08 1.16793
dsgdb9nsd_000599 114.44 145.31 1.26975
dsgdb9nsd_003246 182.98 200.85 1.09766
dsgdb9nsd_004900 172.49 208.69 1.20987
dsgdb9nsd_001560 274.04 325.57 1.18804
dsgdb9nsd_000050 41.7 43.12 1.03405
dsgdb9nsd_002224 220.65 269.92 1.22329
dsgdb9nsd_003813 106.02 119.6 1.12809
dsgdb9nsd_003730 128.8 146.56 1.13789
dsgdb9nsd_000254 115.33 144.33 1.25145
dsgdb9nsd_003191 144.16 159.31 1.10509
dsgdb9nsd_001957 140.68 161.09 1.14508
dsgdb9nsd_004196 174.64 208.01 1.19108
dsgdb9nsd_001872 131.08 146.56 1.1181
dsgdb9nsd_003130 165.38 213.75 1.29248
dsgdb9nsd_001120 958.44 1153.4 1.20341
dsgdb9nsd_001902 203.47 229.65 1.12867
dsgdb9nsd_003711 133.54 156.91 1.175
dsgdb9nsd_001650 133.67 157.84 1.18082
dsgdb9nsd_002486 155.98 183.55 1.17675
dsgdb9nsd_000993 111.57 135.18 1.21162
dsgdb9nsd_003306 183.18 212.58 1.1605
dsgdb9nsd_002784 243.86 271.43 1.11306
dsgdb9nsd_004585 240.08 266.49 1.11
dsgdb9nsd_004253 138.62 158.69 1.14478
dsgdb9nsd_001444 127.74 165.5 1.2956
dsgdb9nsd_003814 138.29 156.86 1.13428
dsgdb9nsd_003016 295.56 310.33 1.04997
dsgdb9nsd_002452 249.8 311.15 1.2456
dsgdb9nsd_000391 149.67 178.15 1.19029
dsgdb9nsd_003632 111.77 126.14 1.12857
dsgdb9nsd_000696 106.18 132.41 1.24703
dsgdb9nsd_000991 146.0 179.22 1.22753
dsgdb9nsd_003828 108.26 117.76 1.08775
dsgdb9nsd_004209 102.36 122.24 1.19422
dsgdb9nsd_003901 99.87 112.59 1.12737
dsgdb9nsd_003447 204.36 231.56 1.1331
dsgdb9nsd_001897 193.81 228.97 1.18141
dsgdb9nsd_000697 103.66 123.44 1.19082
dsgdb9nsd_000370 115.73 141.23 1.22034
dsgdb9nsd_003474 167.09 214.0 1.28075
dsgdb9nsd_003520 158.47 192.25 1.21316
dsgdb9nsd_002968 156.38 174.55 1.11619
dsgdb9nsd_000116 68.2 74.23 1.08842
dsgdb9nsd_002989 255.96 294.0 1.14862
dsgdb9nsd_003379 119.74 137.05 1.14456
dsgdb9nsd_000852 137.99 163.27 1.1832
dsgdb9nsd_004318 139.2 166.12 1.19339
dsgdb9nsd_003233 153.28 170.93 1.11515
dsgdb9nsd_001890 1124.93 1352.69 1.20247
dsgdb9nsd_000954 104.11 133.15 1.27894
dsgdb9nsd_002750 149.74 183.83 1.22766
dsgdb9nsd_000057 96.81 118.22 1.22115
dsgdb9nsd_002993 286.7 346.6 1.20893
dsgdb9nsd_003918 102.64 122.58 1.19427
dsgdb9nsd_003714 215.67 259.47 1.20309
dsgdb9nsd_003039 124.91 148.48 1.1887
dsgdb9nsd_003385 344.24 406.14 1.17982
dsgdb9nsd_000171 49.73 53.08 1.06736
dsgdb9nsd_004784 363.11 415.78 1.14505
dsgdb9nsd_004566 157.57 188.78 1.19807
dsgdb9nsd_003294 527.19 620.15 1.17633
dsgdb9nsd_001630 475.74 568.34 1.19464
dsgdb9nsd_002897 137.58 144.12 1.04754
dsgdb9nsd_000879 101.82 122.51 1.2032
dsgdb9nsd_002222 378.61 458.07 1.20987
dsgdb9nsd_002130 153.24 176.77 1.15355
dsgdb9nsd_001222 315.77 396.47 1.25557
dsgdb9nsd_004356 407.29 526.64 1.29303
dsgdb9nsd_001057 110.02 123.83 1.12552
dsgdb9nsd_000361 861.53 1038.84 1.20581
dsgdb9nsd_003095 420.9 540.24 1.28354
dsgdb9nsd_004785 230.25 281.55 1.2228
dsgdb9nsd_004290 109.66 138.4 1.26208
dsgdb9nsd_003421 216.1 234.02 1.08292
dsgdb9nsd_000586 382.23 441.1 1.15402
dsgdb9nsd_003376 150.72 193.4 1.28317
dsgdb9nsd_003819 94.88 113.08 1.19182
dsgdb9nsd_002792 254.58 291.89 1.14656
dsgdb9nsd_003055 159.0 176.87 1.11239
dsgdb9nsd_003526 155.94 182.27 1.16885
dsgdb9nsd_000339 85.72 100.51 1.17254
dsgdb9nsd_002137 132.59 155.11 1.16985
dsgdb9nsd_001002 137.67 152.19 1.10547
dsgdb9nsd_002215 175.15 202.88 1.15832
dsgdb9nsd_003200 160.6 173.0 1.07721
dsgdb9nsd_002952 255.5 282.17 1.10438
dsgdb9nsd_003888 143.14 158.27 1.1057
dsgdb9nsd_003726 139.62 167.77 1.20162
dsgdb9nsd_002037 225.88 260.73 1.15429
dsgdb9nsd_001809 331.33 374.79 1.13117
dsgdb9nsd_001280 325.59 388.09 1.19196
dsgdb9nsd_001960 174.47 197.72 1.13326
dsgdb9nsd_001040 166.0 180.67 1.08837
dsgdb9nsd_002898 146.37 157.51 1.07611
dsgdb9nsd_002354 406.49 457.86 1.12637
dsgdb9nsd_000871 330.97 422.3 1.27595
dsgdb9nsd_002549 521.5 608.32 1.16648
dsgdb9nsd_002905 136.54 150.8 1.10444
dsgdb9nsd_003372 217.5 260.04 1.19559
dsgdb9nsd_001492 131.59 164.2 1.24782
dsgdb9nsd_002122 122.01 158.29 1.29735
dsgdb9nsd_004563 342.45 382.0 1.11549
dsgdb9nsd_001339 185.2 208.86 1.12775
dsgdb9nsd_002561 95.06 105.46 1.1094
dsgdb9nsd_002445 180.59 222.12 1.22997
dsgdb9nsd_002802 171.22 194.5 1.13597
dsgdb9nsd_001033 113.72 115.91 1.01926
dsgdb9nsd_000707 154.31 157.8 1.02262
dsgdb9nsd_001949 184.03 232.53 1.26354
dsgdb9nsd_003324 278.81 339.78 1.21868
dsgdb9nsd_004745 198.56 258.09 1.29981
dsgdb9nsd_002553 291.66 356.35 1.2218
dsgdb9nsd_003473 146.79 171.95 1.1714
dsgdb9nsd_002600 263.75 314.73 1.19329
dsgdb9nsd_002097 188.65 240.92 1.27707
dsgdb9nsd_001000 120.68 134.74 1.11651
dsgdb9nsd_003783 223.09 263.32 1.18033
dsgdb9nsd_000692 156.05 192.57 1.23403
dsgdb9nsd_000714 102.31 111.13 1.08621
dsgdb9nsd_003076 193.12 222.77 1.15353
dsgdb9nsd_003178 168.35 184.7 1.09712
dsgdb9nsd_002487 172.28 192.24 1.11586
dsgdb9nsd_000300 126.16 163.55 1.29637
dsgdb9nsd_002902 132.37 146.01 1.10304
dsgdb9nsd_002199 269.17 316.87 1.17721
dsgdb9nsd_004997 145.99 180.24 1.23461
dsgdb9nsd_003609 162.58 178.6 1.09854
dsgdb9nsd_002035 276.44 298.83 1.08099
dsgdb9nsd_001321 184.47 219.15 1.188
dsgdb9nsd_004951 140.98 181.48 1.28727
dsgdb9nsd_003531 160.6 169.74 1.05691
dsgdb9nsd_004225 244.35 307.23 1.25734
dsgdb9nsd_000229 160.01 183.74 1.1483
dsgdb9nsd_001656 273.93 344.88 1.25901
dsgdb9nsd_002193 279.11 336.15 1.20436
dsgdb9nsd_003581 212.99 262.63 1.23306
dsgdb9nsd_003870 286.9 315.26 1.09885
dsgdb9nsd_000076 60.83 74.13 1.21864
dsgdb9nsd_000855 295.18 351.3 1.19012
dsgdb9nsd_004772 258.59 322.29 1.24634
dsgdb9nsd_002313 156.0 184.72 1.1841
dsgdb9nsd_000883 112.53 144.82 1.28695
dsgdb9nsd_003197 136.69 160.78 1.17624
dsgdb9nsd_001237 214.11 270.9 1.26524
dsgdb9nsd_002409 189.55 220.53 1.16344
dsgdb9nsd_002662 143.41 173.32 1.20856
dsgdb9nsd_002787 211.82 259.06 1.22302
dsgdb9nsd_004197 191.87 226.69 1.18148
dsgdb9nsd_002635 271.48 306.87 1.13036
dsgdb9nsd_003293 333.0 357.69 1.07414
dsgdb9nsd_001160 240.74 303.25 1.25966
dsgdb9nsd_004593 136.16 148.61 1.09144
dsgdb9nsd_003219 222.18 269.86 1.2146
dsgdb9nsd_004588 336.34 427.61 1.27136
dsgdb9nsd_003736 129.13 156.05 1.20847
dsgdb9nsd_001362 186.07 226.22 1.21578
dsgdb9nsd_002194 214.1 252.51 1.1794
dsgdb9nsd_002096 150.61 169.33 1.12429
dsgdb9nsd_002815 84.7 91.45 1.07969
dsgdb9nsd_002876 128.45 140.57 1.09436
dsgdb9nsd_003317 238.08 279.06 1.17213
dsgdb9nsd_003356 195.2 228.47 1.17044
dsgdb9nsd_001860 325.1 422.57 1.29982
dsgdb9nsd_004756 169.79 199.24 1.17345
dsgdb9nsd_002575 303.14 338.18 1.11559
dsgdb9nsd_001468 176.24 210.6 1.19496
dsgdb9nsd_002633 130.65 143.69 1.09981
dsgdb9nsd_003871 362.08 407.56 1.12561
dsgdb9nsd_001930 277.68 353.92 1.27456
dsgdb9nsd_003645 102.48 125.32 1.22287
dsgdb9nsd_002451 143.69 183.35 1.27601
dsgdb9nsd_001633 320.76 392.29 1.223
dsgdb9nsd_002472 161.22 186.95 1.1596
dsgdb9nsd_003123 178.31 229.77 1.2886
dsgdb9nsd_001437 123.77 145.43 1.175
dsgdb9nsd_002411 314.24 352.72 1.12245
dsgdb9nsd_003583 175.79 203.01 1.15484
dsgdb9nsd_003880 154.87 167.53 1.08175
dsgdb9nsd_002108 180.55 218.9 1.21241
dsgdb9nsd_000273 135.59 170.34 1.25629
dsgdb9nsd_000622 175.88 202.91 1.15368
dsgdb9nsd_003155 290.92 342.74 1.17812
dsgdb9nsd_000882 108.57 139.52 1.28507
dsgdb9nsd_003504 161.59 179.4 1.11022
dsgdb9nsd_002474 150.16 174.57 1.16256
dsgdb9nsd_001351 960.81 1147.71 1.19452
dsgdb9nsd_003779 239.18 291.79 1.21996
dsgdb9nsd_002533 145.82 157.23 1.07825
dsgdb9nsd_003792 217.54 255.71 1.17546
dsgdb9nsd_002571 182.23 211.85 1.16254
dsgdb9nsd_002473 145.98 174.38 1.19455
dsgdb9nsd_002101 248.02 278.46 1.12273
dsgdb9nsd_004297 158.79 188.85 1.18931
dsgdb9nsd_002701 170.09 214.69 1.26221
dsgdb9nsd_004224 97.0 103.01 1.06196
dsgdb9nsd_004750 163.39 193.02 1.18135
dsgdb9nsd_002296 351.86 414.24 1.17729
dsgdb9nsd_001407 120.51 133.06 1.10414
dsgdb9nsd_004316 187.87 235.83 1.25528
dsgdb9nsd_002465 277.09 325.13 1.17337
dsgdb9nsd_004472 863.55 1105.6 1.2803
dsgdb9nsd_002491 78.37 84.28 1.07541
dsgdb9nsd_004526 416.53 538.75 1.29342
dsgdb9nsd_003211 178.9 211.35 1.18139
dsgdb9nsd_000668 119.34 132.03 1.10633
dsgdb9nsd_001850 273.01 333.56 1.22179
dsgdb9nsd_002782 262.18 322.89 1.23156
dsgdb9nsd_004327 127.21 155.4 1.2216
dsgdb9nsd_002831 166.9 214.22 1.28352
dsgdb9nsd_002443 165.07 213.36 1.29254
dsgdb9nsd_004665 199.0 240.0 1.20603
dsgdb9nsd_002657 115.15 131.0 1.13765
dsgdb9nsd_003734 126.58 158.07 1.24878
dsgdb9nsd_001177 379.08 445.01 1.17392
dsgdb9nsd_000484 49.23 51.11 1.03819
dsgdb9nsd_001031 106.49 108.64 1.02019
dsgdb9nsd_001868 144.29 165.96 1.15018
dsgdb9nsd_001142 220.2 256.34 1.16412
dsgdb9nsd_003795 281.61 344.1 1.2219
dsgdb9nsd_004492 202.89 260.25 1.28271
dsgdb9nsd_000611 156.96 169.64 1.08078
dsgdb9nsd_003522 161.2 192.38 1.19342
dsgdb9nsd_000117 105.79 125.12 1.18272
dsgdb9nsd_003377 204.18 251.66 1.23254
dsgdb9nsd_002462 326.77 383.76 1.1744
dsgdb9nsd_004255 136.99 154.0 1.12417
dsgdb9nsd_001795 212.44 242.76 1.14272
dsgdb9nsd_001127 401.69 494.79 1.23177
dsgdb9nsd_003331 254.12 307.81 1.21128
dsgdb9nsd_000477 118.95 124.99 1.05078
dsgdb9nsd_000239 95.21 111.33 1.16931
dsgdb9nsd_000025 25.31 25.86 1.02173
dsgdb9nsd_003080 314.22 397.58 1.26529
dsgdb9nsd_002716 167.06 196.86 1.17838
dsgdb9nsd_001536 184.18 228.6 1.24118
dsgdb9nsd_000289 276.53 336.12 1.21549
dsgdb9nsd_003082 321.94 375.31 1.16578
dsgdb9nsd_001736 142.9 178.56 1.24955
dsgdb9nsd_001522 163.22 188.21 1.15311
dsgdb9nsd_004332 119.69 149.6 1.2499
dsgdb9nsd_001491 126.29 152.82 1.21007
dsgdb9nsd_000169 56.13 60.77 1.08267
dsgdb9nsd_001027 98.27 102.32 1.04121
dsgdb9nsd_001193 364.98 442.99 1.21374
dsgdb9nsd_001745 237.18 275.93 1.16338
dsgdb9nsd_003624 138.68 162.44 1.17133
dsgdb9nsd_001829 108.05 113.85 1.05368
dsgdb9nsd_001373 121.43 154.49 1.27226
dsgdb9nsd_004985 308.82 384.16 1.24396
dsgdb9nsd_003098 151.2 192.38 1.27235
dsgdb9nsd_002200 254.69 310.36 1.21858
dsgdb9nsd_002874 133.1 148.25 1.11382
dsgdb9nsd_003509 172.18 195.2 1.1337
dsgdb9nsd_000021 57.09 58.68 1.02785
dsgdb9nsd_001908 157.14 182.21 1.15954
dsgdb9nsd_002957 175.47 201.3 1.1472
dsgdb9nsd_002421 163.92 192.36 1.1735
dsgdb9nsd_001632 133.08 163.46 1.22828
dsgdb9nsd_001103 173.01 206.5 1.19357
dsgdb9nsd_002799 210.07 240.16 1.14324
dsgdb9nsd_002271 407.17 500.85 1.23008
dsgdb9nsd_001065 217.17 228.55 1.0524
dsgdb9nsd_000977 244.32 311.95 1.27681
dsgdb9nsd_000186 70.57 77.91 1.10401
dsgdb9nsd_002266 277.24 341.73 1.23261
dsgdb9nsd_003715 132.59 167.11 1.26035
dsgdb9nsd_003184 214.51 237.07 1.10517
dsgdb9nsd_000401 104.76 118.59 1.13202
dsgdb9nsd_002702 227.01 251.58 1.10823
dsgdb9nsd_003542 182.88 198.8 1.08705
dsgdb9nsd_001566 218.5 251.49 1.15098
dsgdb9nsd_000627 268.06 329.01 1.22737
dsgdb9nsd_003150 185.27 223.29 1.20521
dsgdb9nsd_001187 330.17 389.73 1.18039
dsgdb9nsd_001766 168.61 199.49 1.18314
dsgdb9nsd_002627 343.96 361.85 1.05201
dsgdb9nsd_001416 141.17 171.78 1.21683
dsgdb9nsd_000276 149.69 176.54 1.17937
dsgdb9nsd_002596 210.91 246.41 1.16832
dsgdb9nsd_003051 251.28 288.73 1.14904
dsgdb9nsd_001668 529.43 663.38 1.25301
dsgdb9nsd_001246 166.21 191.11 1.14981
dsgdb9nsd_001717 440.12 525.52 1.19404
dsgdb9nsd_001081 142.7 155.52 1.08984
dsgdb9nsd_002414 263.34 299.95 1.13902
dsgdb9nsd_003383 206.49 239.27 1.15875
dsgdb9nsd_003064 210.49 247.25 1.17464
dsgdb9nsd_004716 132.47 139.41 1.05239
dsgdb9nsd_003412 136.91 152.03 1.11044
dsgdb9nsd_001946 224.01 260.0 1.16066
dsgdb9nsd_003967 153.87 175.41 1.13999
dsgdb9nsd_000277 218.95 281.89 1.28746
dsgdb9nsd_003751 119.93 152.33 1.27016
dsgdb9nsd_001559 416.37 499.05 1.19857
dsgdb9nsd_000331 87.86 103.2 1.1746
dsgdb9nsd_000834 148.55 182.12 1.22598
dsgdb9nsd_001032 83.9 85.7 1.02145
dsgdb9nsd_001087 700.53 847.18 1.20934
dsgdb9nsd_004760 773.5 993.99 1.28505
dsgdb9nsd_001458 332.48 418.95 1.26008
dsgdb9nsd_000747 62.88 76.08 1.20992
dsgdb9nsd_002335 175.27 213.23 1.21658
